false_positive_rate,true_positive_rate,threshold
0.3210014947683109,0.5545454545454546,0.1104400148228362
0.32324364723467863,0.5545454545454546,0.11026620847521844
0.32324364723467863,0.5575757575757576,0.11024646213652947
0.32884902840059793,0.5575757575757576,0.10959344427502501
0.32884902840059793,0.5606060606060606,0.10953271292542635
0.3299701046337818,0.5606060606060606,0.109418218482962
0.3299701046337818,0.5636363636363636,0.1093711558671144
0.3307174887892377,0.5636363636363636,0.10930934276658491
0.3307174887892377,0.5696969696969697,0.10921834053940582
0.3329596412556054,0.5696969696969697,0.10898553571263117
0.3329596412556054,0.5727272727272728,0.10894836784323032
0.33408071748878926,0.5727272727272728,0.10885789558638843
0.33408071748878926,0.5757575757575758,0.10884819225322626
0.3344544095665172,0.5757575757575758,0.10881405166299336
0.3344544095665172,0.5787878787878787,0.1087396599853498
0.33557548579970103,0.5787878787878787,0.10869640538128221
0.33557548579970103,0.5818181818181818,0.1086923088059999
0.3423019431988042,0.5818181818181818,0.1079830238158235
0.3423019431988042,0.5848484848484848,0.10797302402047437
0.34342301943198805,0.5848484848484848,0.1078329305310325
0.34342301943198805,0.5878787878787879,0.10780620821833561
0.3482810164424514,0.5878787878787879,0.10727381769372923
0.3482810164424514,0.593939393939394,0.10725521518761105
0.35538116591928254,0.593939393939394,0.10679280874494014
0.35538116591928254,0.6,0.10659366390445096
0.35650224215246634,0.6,0.10653053138392261
0.35650224215246634,0.603030303030303,0.10651470208943291
0.36771300448430494,0.603030303030303,0.1055733515102682
0.36771300448430494,0.6060606060606061,0.10555289780048141
0.3703288490284006,0.6060606060606061,0.10538288489999785
0.3703288490284006,0.6090909090909091,0.10537887402392261
0.3710762331838565,0.6090909090909091,0.10524607708852293
0.3710762331838565,0.6121212121212121,0.10520283988899502
0.37668161434977576,0.6121212121212121,0.10440564509783028
0.37668161434977576,0.6151515151515151,0.10437407403371032
0.37705530642750373,0.6151515151515151,0.10437058919128617
0.37705530642750373,0.6181818181818182,0.10435638272350528
0.38004484304932734,0.6181818181818182,0.10410893745188939
0.38004484304932734,0.6212121212121212,0.10408794218013064
0.38490284005979075,0.6212121212121212,0.10377637381389966
0.38490284005979075,0.6242424242424243,0.10377518410056008
0.3863976083707025,0.6242424242424243,0.10372912392756448
0.3863976083707025,0.6272727272727273,0.10372056992245486
0.38789237668161436,0.6272727272727273,0.10352973021654382
0.38789237668161436,0.6303030303030303,0.10351765106299664
0.3920029895366218,0.6303030303030303,0.10309918241739056
0.3920029895366218,0.6333333333333333,0.10308731812637634
0.39461883408071746,0.6333333333333333,0.10297454216183373
0.39461883408071746,0.6363636363636364,0.10294995435517176
0.398355754857997,0.6363636363636364,0.10254294416626236
0.398355754857997,0.6393939393939394,0.10253829134854373
0.40582959641255606,0.6393939393939394,0.10179550074159464
0.40582959641255606,0.6424242424242425,0.1017827341863724
0.4106875934230194,0.6424242424242425,0.10133799112902339
0.4106875934230194,0.6454545454545455,0.10119443677811593
0.414050822122571,0.6454545454545455,0.1006678272003109
0.414050822122571,0.6484848484848484,0.10066531625572672
0.4200298953662182,0.6484848484848484,0.10017892805272548
0.4200298953662182,0.6545454545454545,0.10010705755529407
0.42152466367713004,0.6545454545454545,0.0999917965398002
0.42152466367713004,0.6575757575757576,0.0999693483645016
0.4304932735426009,0.6575757575757576,0.09900733548634232
0.4304932735426009,0.6606060606060606,0.09900391068758682
0.4312406576980568,0.6606060606060606,0.09897869195415171
0.4312406576980568,0.6636363636363637,0.09897398245064899
0.4342301943198804,0.6636363636363637,0.09869241192980717
0.4342301943198804,0.6696969696969697,0.09863107846599527
0.43572496263079225,0.6696969696969697,0.09854395526371977
