recall,precision,threshold
0.6060606060606061,0.14792899408284024,0.09596235081024242
0.603030303030303,0.1474074074074074,0.09602365326558394
0.5969696969696969,0.14625092798812175,0.09631096927391117
0.5969696969696969,0.14635958395245172,0.09653328530150679
0.5969696969696969,0.14657738095238096,0.09668743635922541
0.593939393939394,0.14626865671641792,0.096847978054672
0.5606060606060606,0.15251442704039572,0.09695406169769565
0.5606060606060606,0.15264026402640263,0.09711499850735429
0.5606060606060606,0.152766308835673,0.09715560639796654
0.5606060606060606,0.15301902398676592,0.0973199282017228
0.5575757575757576,0.15257048092868988,0.0975132213991873
0.5575757575757576,0.15269709543568466,0.09774004945317137
0.5545454545454546,0.15199335548172757,0.09778550967735948
0.5545454545454546,0.15224625623960067,0.09812504312280905
0.5545454545454546,0.15262718932443703,0.0983489423255505
0.5545454545454546,0.15275459098497496,0.09848583722345025
0.5545454545454546,0.15288220551378445,0.09857750203198579
0.5545454545454546,0.15313807531380752,0.09861407004561873
0.5545454545454546,0.15326633165829145,0.09886956573232486
0.5545454545454546,0.1535234899328859,0.0990735811622229
0.5515151515151515,0.15294117647058825,0.09911719823960076
0.5515151515151515,0.15332771693344566,0.09916477356070526
0.5515151515151515,0.15358649789029535,0.09919103844974178
0.5454545454545454,0.15437392795883362,0.09921498363019235
0.5454545454545454,0.15450643776824036,0.09932897636007457
0.5454545454545454,0.15463917525773196,0.09942133936914938
0.5393939393939394,0.15397923875432526,0.09966640226351701
0.5393939393939394,0.15411255411255412,0.09992002832585875
0.5333333333333333,0.15331010452961671,0.10001308026389982
0.5303030303030303,0.15310586176727908,0.10017853153010389
0.5303030303030303,0.15377855887521968,0.10019479904343682
0.5303030303030303,0.15391380826737028,0.10030704592760456
0.5303030303030303,0.15404929577464788,0.10031865086986895
0.5303030303030303,0.15418502202643172,0.10042121244835234
0.5303030303030303,0.15432098765432098,0.10049556189070807
0.5303030303030303,0.15445719329214475,0.10050623060939588
0.5272727272727272,0.15384615384615385,0.10057639561203353
0.5272727272727272,0.15398230088495576,0.10063944964519704
0.5272727272727272,0.15411868910540302,0.10076608059516753
0.5272727272727272,0.15452930728241562,0.10107144703989024
0.5272727272727272,0.15466666666666667,0.1010930280132785
0.5242424242424243,0.15446428571428572,0.10127430801762045
0.5242424242424243,0.1546023235031278,0.10129488417794512
0.5242424242424243,0.1554357592093441,0.10143541831232558
0.5242424242424243,0.15557553956834533,0.10159514783198653
0.5242424242424243,0.1557155715571557,0.10160591131481611
0.5242424242424243,0.15585585585585585,0.10180245657231313
0.5242424242424243,0.15599639314697927,0.1018196387286266
0.5242424242424243,0.15613718411552346,0.10195415300260392
0.5212121212121212,0.15551537070524413,0.10197053260448866
0.5181818181818182,0.15559599636032756,0.1021323847149992
0.5181818181818182,0.1557377049180328,0.10230094341869887
0.5151515151515151,0.15755329008341057,0.10236973658392837
0.5151515151515151,0.15784586815227483,0.10241972165149571
0.5121212121212121,0.15735567970204842,0.10262392444379217
0.5121212121212121,0.15764925373134328,0.10295183446257876
0.5121212121212121,0.15779645191409897,0.10295200014055483
0.5121212121212121,0.1580916744621141,0.1031711766729346
0.5121212121212121,0.15823970037453183,0.10356525239533673
0.5121212121212121,0.1583880037488285,0.1036416614233884
0.509090909090909,0.15879017013232513,0.10365634011744804
0.5060606060606061,0.15799432355723747,0.1040223553428588
0.5060606060606061,0.1581439393939394,0.10410983121080677
0.5060606060606061,0.15829383886255924,0.10416282060629321
0.5060606060606061,0.15844402277039848,0.1044231948829914
0.5060606060606061,0.15874524714828897,0.10457216617468389
0.5060606060606061,0.15889628924833493,0.1046373394306824
0.5060606060606061,0.15904761904761905,0.10464608289330893
0.5060606060606061,0.15919923736892277,0.10476062585906619
0.5060606060606061,0.15950334288443171,0.10482437446748702
0.5060606060606061,0.15965583173996176,0.10500235085499274
0.5060606060606061,0.1598086124401914,0.10502126214416808
0.5060606060606061,0.15996168582375478,0.10518614762341752
0.503030303030303,0.15930902111324377,0.10562341323188362
0.503030303030303,0.15946205571565802,0.10571196392972382
0.503030303030303,0.1599229287090559,0.10577289288577574
0.503030303030303,0.1600771456123433,0.10579705461445003
0.503030303030303,0.16054158607350097,0.10603259275942206
0.503030303030303,0.16116504854368932,0.1061297685062113
0.503030303030303,0.1614785992217899,0.1061409647790462
0.503030303030303,0.16163583252190847,0.10641365940795398
0.5,0.16176470588235295,0.10651851561678609
0.5,0.1619234543670265,0.10655911306310445
0.5,0.16208251473477406,0.10662487930679485
0.5,0.16224188790560473,0.10741741850916658
0.5,0.1625615763546798,0.10750117661839405
0.5,0.16272189349112426,0.10757024600069331
0.5,0.16288252714708787,0.10757226009814728
0.49696969696969695,0.16205533596837945,0.10767753332778635
0.48787878787878786,0.1622983870967742,0.10772727740686065
0.48787878787878786,0.16246215943491424,0.1078223403472205
0.48787878787878786,0.16279069767441862,0.10814883464209497
0.48787878787878786,0.16295546558704455,0.10824377048574611
0.48787878787878786,0.16312056737588654,0.10825082588116722
0.48787878787878786,0.16328600405679514,0.10825285117576952
0.48787878787878786,0.1634517766497462,0.10865221974732898
0.48787878787878786,0.16361788617886178,0.1087072814908351
0.48787878787878786,0.16378433367243134,0.10875901328424131
0.48787878787878786,0.16395112016293278,0.10920019134575082
0.48787878787878786,0.16411824668705402,0.10923006645037618
0.48787878787878786,0.16428571428571428,0.10928742740421021
0.48787878787878786,0.1644535240040858,0.10935063708214819
0.48484848484848486,0.16393442622950818,0.10936070447334949
0.48484848484848486,0.1641025641025641,0.1094307934327908
0.48484848484848486,0.1652892561983471,0.10944619192560599
0.48484848484848486,0.16563146997929606,0.10957766873173412
0.48484848484848486,0.16580310880829016,0.10983014632189392
0.47878787878787876,0.16475495307612095,0.10996929462835936
0.47878787878787876,0.1649269311064718,0.10997753276551325
0.47878787878787876,0.16509926854754442,0.11024270206075067
